student_id,student_name,department,year,section,gender,hostel_status
STU1491,Student_1491,CSE,3,D,Male,Day Scholar
STU1492,Student_1492,IT,1,B,Male,Day Scholar
STU1493,Student_1493,CSE,4,A,Male,Day Scholar
STU1494,Student_1494,MECH,1,C,Female,Hostel
STU1495,Student_1495,CIVIL,3,D,Female,Day Scholar
STU1496,Student_1496,IT,4,B,Male,Day Scholar
STU1497,Student_1497,ECE,2,C,Female,Hostel
STU1498,Student_1498,ECE,2,C,Female,Hostel
STU1499,Student_1499,ECE,4,A,Male,Hostel
STU1500,Student_1500,CIVIL,4,A,Male,Hostel
STU1501,Student_1501,CIVIL,1,C,Female,Hostel
STU1502,Student_1502,MECH,4,C,Male,Day Scholar
STU1503,Student_1503,CSE,1,D,Male,Day Scholar
STU1504,Student_1504,MECH,3,C,Female,Day Scholar
STU1505,Student_1505,MECH,1,D,Male,Hostel
STU1506,Student_1506,CIVIL,4,C,Female,Day Scholar
STU1507,Student_1507,ECE,4,A,Female,Hostel
STU1508,Student_1508,AIML,3,D,Female,Hostel
STU1509,Student_1509,CSE,4,B,Female,Day Scholar
STU1510,Student_1510,CIVIL,4,A,Female,Hostel
STU1511,Student_1511,ECE,2,D,Male,Hostel
STU1512,Student_1512,IT,2,D,Male,Day Scholar
STU1513,Student_1513,AIML,3,B,Male,Hostel
STU1514,Student_1514,AIML,1,D,Male,Hostel
STU1515,Student_1515,CIVIL,2,C,Female,Day Scholar
STU1516,Student_1516,EEE,1,B,Female,Hostel
STU1517,Student_1517,CSE,4,A,Male,Hostel
STU1518,Student_1518,AIML,2,A,Female,Day Scholar
STU1519,Student_1519,CIVIL,3,C,Male,Day Scholar
STU1520,Student_1520,CIVIL,3,A,Male,Day Scholar
STU1521,Student_1521,ECE,3,D,Male,Day Scholar
STU1522,Student_1522,IT,2,D,Female,Hostel
STU1523,Student_1523,EEE,1,C,Female,Hostel
STU1524,Student_1524,CSE,4,A,Female,Day Scholar
STU1525,Student_1525,MECH,1,A,Female,Hostel
STU1526,Student_1526,IT,1,C,Male,Hostel
STU1527,Student_1527,IT,4,B,Female,Day Scholar
STU1528,Student_1528,ECE,4,A,Female,Day Scholar
STU1529,Student_1529,AIML,2,B,Female,Hostel
STU1530,Student_1530,AIML,2,A,Male,Day Scholar
STU1531,Student_1531,ECE,2,A,Male,Day Scholar
STU1532,Student_1532,CIVIL,2,A,Female,Day Scholar
STU1533,Student_1533,AIML,2,A,Female,Hostel
STU1534,Student_1534,EEE,4,D,Female,Day Scholar
STU1535,Student_1535,CSE,1,B,Female,Hostel
STU1536,Student_1536,IT,2,B,Male,Hostel
STU1537,Student_1537,IT,2,A,Female,Hostel
STU1538,Student_1538,EEE,1,A,Female,Day Scholar
STU1539,Student_1539,AIML,2,B,Female,Day Scholar
STU1540,Student_1540,IT,1,D,Male,Day Scholar
STU1541,Student_1541,MECH,1,C,Male,Day Scholar
STU1542,Student_1542,CSE,4,C,Female,Day Scholar
STU1543,Student_1543,CSE,3,B,Female,Hostel
STU1544,Student_1544,IT,4,A,Female,Hostel
STU1545,Student_1545,ECE,3,A,Female,Hostel
STU1546,Student_1546,IT,3,D,Female,Day Scholar
STU1547,Student_1547,ECE,3,C,Male,Hostel
STU1548,Student_1548,IT,2,D,Male,Hostel
STU1549,Student_1549,MECH,4,C,Male,Day Scholar
STU1550,Student_1550,CIVIL,3,B,Female,Day Scholar
STU1551,Student_1551,CSE,1,C,Male,Hostel
STU1552,Student_1552,IT,2,D,Male,Hostel
STU1553,Student_1553,MECH,4,D,Male,Day Scholar
STU1554,Student_1554,ECE,3,D,Female,Day Scholar
STU1555,Student_1555,ECE,1,B,Female,Day Scholar
STU1556,Student_1556,CSE,4,C,Male,Day Scholar
STU1557,Student_1557,EEE,4,C,Female,Hostel
STU1558,Student_1558,IT,2,D,Male,Hostel
STU1559,Student_1559,AIML,4,C,Male,Day Scholar
STU1560,Student_1560,ECE,2,A,Male,Hostel
STU1561,Student_1561,CIVIL,3,A,Male,Hostel
STU1562,Student_1562,CIVIL,2,A,Female,Day Scholar
STU1563,Student_1563,ECE,1,C,Female,Hostel
STU1564,Student_1564,EEE,2,B,Female,Hostel
STU1565,Student_1565,EEE,1,B,Female,Hostel
STU1566,Student_1566,MECH,2,B,Male,Day Scholar
STU1567,Student_1567,CIVIL,4,B,Female,Day Scholar
STU1568,Student_1568,MECH,3,A,Male,Hostel
STU1569,Student_1569,CIVIL,1,A,Female,Day Scholar
STU1570,Student_1570,IT,2,D,Female,Day Scholar
STU1571,Student_1571,IT,2,C,Female,Day Scholar
STU1572,Student_1572,AIML,2,C,Male,Hostel
STU1573,Student_1573,IT,4,B,Male,Hostel
STU1574,Student_1574,AIML,4,A,Male,Day Scholar
STU1575,Student_1575,IT,1,B,Male,Hostel
STU1576,Student_1576,CSE,1,D,Female,Hostel
STU1577,Student_1577,IT,4,C,Male,Hostel
STU1578,Student_1578,MECH,1,C,Male,Hostel
STU1579,Student_1579,ECE,3,B,Female,Hostel
STU1580,Student_1580,MECH,3,D,Female,Day Scholar
STU1581,Student_1581,ECE,4,C,Male,Hostel
STU1582,Student_1582,EEE,1,D,Female,Hostel
STU1583,Student_1583,MECH,2,D,Male,Hostel
STU1584,Student_1584,EEE,3,B,Female,Day Scholar
STU1585,Student_1585,AIML,4,A,Male,Day Scholar
STU1586,Student_1586,AIML,1,B,Male,Day Scholar
STU1587,Student_1587,CSE,4,A,Male,Hostel
STU1588,Student_1588,IT,2,D,Male,Day Scholar
STU1589,Student_1589,MECH,3,A,Male,Day Scholar
STU1590,Student_1590,EEE,4,D,Female,Day Scholar
STU1591,Student_1591,ECE,4,C,Male,Day Scholar
STU1592,Student_1592,AIML,4,C,Male,Hostel
STU1593,Student_1593,IT,2,C,Male,Day Scholar
STU1594,Student_1594,AIML,4,B,Male,Day Scholar
STU1595,Student_1595,ECE,2,B,Male,Hostel
STU1596,Student_1596,IT,2,D,Female,Hostel
STU1597,Student_1597,IT,2,C,Female,Day Scholar
STU1598,Student_1598,EEE,3,B,Male,Hostel
STU1599,Student_1599,EEE,3,C,Female,Day Scholar
STU1600,Student_1600,MECH,4,B,Male,Hostel
STU1601,Student_1601,MECH,4,A,Female,Hostel
STU1602,Student_1602,CIVIL,3,A,Female,Day Scholar
STU1603,Student_1603,CIVIL,1,C,Male,Hostel
STU1604,Student_1604,CSE,3,D,Female,Day Scholar
STU1605,Student_1605,AIML,2,B,Female,Hostel
STU1606,Student_1606,MECH,3,B,Male,Day Scholar
STU1607,Student_1607,EEE,2,A,Male,Hostel
STU1608,Student_1608,ECE,4,A,Female,Hostel
STU1609,Student_1609,EEE,1,D,Female,Hostel
STU1610,Student_1610,AIML,4,D,Female,Hostel
STU1611,Student_1611,CIVIL,2,D,Male,Hostel
STU1612,Student_1612,EEE,2,C,Female,Day Scholar
STU1613,Student_1613,CSE,2,A,Female,Hostel
STU1614,Student_1614,AIML,1,C,Female,Day Scholar
STU1615,Student_1615,CIVIL,3,A,Male,Day Scholar
STU1616,Student_1616,ECE,4,A,Male,Day Scholar
STU1617,Student_1617,CIVIL,4,B,Male,Hostel
STU1618,Student_1618,IT,3,A,Male,Day Scholar
STU1619,Student_1619,CSE,4,A,Female,Hostel
STU1620,Student_1620,AIML,1,C,Male,Day Scholar
STU1621,Student_1621,ECE,4,A,Female,Day Scholar
STU1622,Student_1622,CSE,2,C,Female,Day Scholar
STU1623,Student_1623,CIVIL,3,D,Female,Day Scholar
STU1624,Student_1624,CSE,1,A,Female,Day Scholar
STU1625,Student_1625,AIML,3,A,Male,Hostel
STU1626,Student_1626,MECH,1,C,Male,Day Scholar
STU1627,Student_1627,CSE,2,D,Male,Day Scholar
STU1628,Student_1628,IT,3,B,Male,Hostel
STU1629,Student_1629,CSE,4,D,Male,Hostel
STU1630,Student_1630,CIVIL,1,C,Female,Hostel
STU1631,Student_1631,CIVIL,3,D,Male,Day Scholar
STU1632,Student_1632,ECE,4,C,Male,Day Scholar
STU1633,Student_1633,CIVIL,3,C,Male,Day Scholar
STU1634,Student_1634,EEE,3,B,Male,Day Scholar
STU1635,Student_1635,AIML,3,A,Female,Day Scholar
STU1636,Student_1636,AIML,1,C,Female,Day Scholar
STU1637,Student_1637,MECH,4,C,Female,Hostel
STU1638,Student_1638,MECH,2,B,Female,Hostel
STU1639,Student_1639,AIML,1,C,Female,Day Scholar
STU1640,Student_1640,IT,1,A,Male,Day Scholar
STU1641,Student_1641,MECH,1,B,Female,Day Scholar
STU1642,Student_1642,ECE,2,A,Female,Day Scholar
STU1643,Student_1643,CIVIL,4,A,Female,Day Scholar
STU1644,Student_1644,AIML,4,B,Male,Hostel
STU1645,Student_1645,MECH,4,C,Male,Hostel
STU1646,Student_1646,AIML,3,A,Female,Day Scholar
STU1647,Student_1647,EEE,3,A,Male,Hostel
STU1648,Student_1648,CSE,3,A,Male,Day Scholar
STU1649,Student_1649,CIVIL,2,A,Female,Day Scholar
STU1650,Student_1650,AIML,3,B,Male,Day Scholar
STU1651,Student_1651,CSE,2,B,Male,Hostel
STU1652,Student_1652,MECH,4,D,Male,Hostel
STU1653,Student_1653,CSE,3,D,Female,Day Scholar
STU1654,Student_1654,CIVIL,3,A,Female,Hostel
STU1655,Student_1655,AIML,1,C,Female,Hostel
STU1656,Student_1656,EEE,2,A,Male,Day Scholar
STU1657,Student_1657,IT,4,C,Female,Hostel
STU1658,Student_1658,MECH,1,A,Male,Hostel
STU1659,Student_1659,AIML,1,D,Male,Day Scholar
STU1660,Student_1660,CIVIL,4,D,Male,Day Scholar
STU1661,Student_1661,MECH,1,C,Female,Hostel
STU1662,Student_1662,ECE,2,A,Female,Day Scholar
STU1663,Student_1663,CSE,2,C,Female,Hostel
STU1664,Student_1664,IT,3,D,Female,Day Scholar
STU1665,Student_1665,CIVIL,1,A,Male,Day Scholar
STU1666,Student_1666,ECE,3,A,Female,Day Scholar
STU1667,Student_1667,AIML,1,C,Male,Day Scholar
STU1668,Student_1668,EEE,2,B,Female,Hostel
STU1669,Student_1669,MECH,2,C,Female,Day Scholar
STU1670,Student_1670,CSE,2,D,Female,Day Scholar
STU1671,Student_1671,MECH,1,D,Male,Day Scholar
STU1672,Student_1672,IT,2,D,Male,Hostel
STU1673,Student_1673,AIML,1,D,Male,Hostel
STU1674,Student_1674,MECH,3,D,Male,Day Scholar
STU1675,Student_1675,CSE,1,B,Male,Day Scholar
STU1676,Student_1676,AIML,3,A,Female,Day Scholar
STU1677,Student_1677,MECH,1,C,Male,Day Scholar
STU1678,Student_1678,EEE,3,C,Male,Day Scholar
STU1679,Student_1679,CIVIL,2,D,Male,Day Scholar
STU1680,Student_1680,AIML,3,C,Male,Hostel
STU1681,Student_1681,CIVIL,2,D,Female,Day Scholar
STU1682,Student_1682,AIML,2,B,Male,Day Scholar
STU1683,Student_1683,EEE,3,B,Female,Day Scholar
STU1684,Student_1684,CIVIL,1,A,Female,Day Scholar
STU1685,Student_1685,ECE,1,B,Female,Day Scholar
STU1686,Student_1686,CSE,4,B,Male,Day Scholar
STU1687,Student_1687,ECE,1,A,Female,Hostel
STU1688,Student_1688,MECH,4,C,Male,Hostel
STU1689,Student_1689,EEE,1,D,Male,Hostel
STU1690,Student_1690,ECE,1,D,Male,Hostel
STU1691,Student_1691,AIML,2,C,Male,Hostel
STU1692,Student_1692,MECH,4,A,Male,Hostel
STU1693,Student_1693,MECH,1,C,Female,Day Scholar
STU1694,Student_1694,ECE,4,B,Female,Day Scholar
STU1695,Student_1695,ECE,2,A,Male,Day Scholar
STU1696,Student_1696,EEE,2,A,Female,Day Scholar
STU1697,Student_1697,CSE,4,A,Male,Day Scholar
STU1698,Student_1698,ECE,2,D,Female,Day Scholar
STU1699,Student_1699,IT,3,C,Female,Hostel
STU1700,Student_1700,ECE,3,A,Female,Day Scholar
STU1701,Student_1701,CIVIL,2,A,Female,Hostel
STU1702,Student_1702,AIML,3,A,Female,Hostel
STU1703,Student_1703,IT,1,C,Male,Day Scholar
STU1704,Student_1704,IT,4,D,Male,Day Scholar
STU1705,Student_1705,CIVIL,1,B,Female,Day Scholar
STU1706,Student_1706,CIVIL,4,D,Male,Day Scholar
STU1707,Student_1707,MECH,2,A,Female,Day Scholar
STU1708,Student_1708,CSE,1,D,Male,Day Scholar
STU1709,Student_1709,AIML,2,D,Female,Day Scholar
STU1710,Student_1710,EEE,2,B,Female,Hostel
STU1711,Student_1711,IT,4,C,Female,Day Scholar
STU1712,Student_1712,EEE,4,C,Male,Day Scholar
STU1713,Student_1713,ECE,4,D,Male,Hostel
STU1714,Student_1714,ECE,1,D,Female,Day Scholar
STU1715,Student_1715,EEE,3,C,Female,Day Scholar
STU1716,Student_1716,ECE,4,C,Male,Hostel
STU1717,Student_1717,CSE,4,B,Male,Day Scholar
STU1718,Student_1718,CIVIL,1,A,Male,Day Scholar
STU1719,Student_1719,ECE,4,D,Male,Day Scholar
STU1720,Student_1720,MECH,1,C,Male,Day Scholar
STU1721,Student_1721,ECE,2,D,Female,Day Scholar
STU1722,Student_1722,AIML,4,D,Male,Day Scholar
STU1723,Student_1723,CSE,4,C,Female,Hostel
STU1724,Student_1724,AIML,2,B,Female,Day Scholar
STU1725,Student_1725,AIML,2,D,Male,Day Scholar
STU1726,Student_1726,MECH,2,B,Male,Hostel
STU1727,Student_1727,CSE,4,C,Female,Hostel
STU1728,Student_1728,CSE,3,A,Male,Day Scholar
STU1729,Student_1729,CSE,3,A,Female,Hostel
STU1730,Student_1730,CSE,3,D,Male,Day Scholar
STU1731,Student_1731,CSE,4,C,Male,Day Scholar
STU1732,Student_1732,MECH,2,B,Male,Hostel
STU1733,Student_1733,ECE,4,D,Female,Day Scholar
STU1734,Student_1734,AIML,2,C,Male,Day Scholar
STU1735,Student_1735,CSE,4,C,Female,Hostel
STU1736,Student_1736,IT,4,B,Male,Hostel
STU1737,Student_1737,ECE,2,D,Female,Hostel
STU1738,Student_1738,ECE,3,C,Male,Hostel
STU1739,Student_1739,AIML,2,C,Female,Day Scholar
STU1740,Student_1740,MECH,1,C,Female,Hostel
STU1741,Student_1741,EEE,1,B,Female,Hostel
STU1742,Student_1742,EEE,2,D,Female,Hostel
STU1743,Student_1743,ECE,4,D,Female,Hostel
STU1744,Student_1744,CIVIL,1,D,Female,Hostel
STU1745,Student_1745,CIVIL,1,D,Male,Day Scholar
STU1746,Student_1746,AIML,4,A,Female,Hostel
STU1747,Student_1747,EEE,4,A,Female,Day Scholar
STU1748,Student_1748,ECE,3,D,Female,Hostel
STU1749,Student_1749,MECH,4,B,Male,Hostel
STU1750,Student_1750,EEE,2,A,Male,Hostel
STU1751,Student_1751,ECE,2,C,Male,Hostel
STU1752,Student_1752,ECE,3,A,Female,Hostel
STU1753,Student_1753,CSE,1,C,Male,Hostel
STU1754,Student_1754,MECH,1,D,Male,Hostel
STU1755,Student_1755,CSE,4,A,Female,Hostel
STU1756,Student_1756,AIML,2,B,Female,Day Scholar
STU1757,Student_1757,CSE,1,A,Male,Hostel
STU1758,Student_1758,IT,3,A,Female,Day Scholar
STU1759,Student_1759,CSE,3,A,Female,Hostel
STU1760,Student_1760,IT,2,D,Female,Day Scholar
STU1761,Student_1761,EEE,3,B,Female,Hostel
STU1762,Student_1762,CIVIL,3,A,Male,Hostel
STU1763,Student_1763,ECE,2,B,Female,Hostel
STU1764,Student_1764,IT,4,D,Male,Day Scholar
STU1765,Student_1765,MECH,4,C,Male,Day Scholar
STU1766,Student_1766,CSE,3,A,Male,Day Scholar
STU1767,Student_1767,IT,4,B,Male,Day Scholar
STU1768,Student_1768,MECH,4,B,Female,Hostel
STU1769,Student_1769,CIVIL,3,D,Female,Hostel
STU1770,Student_1770,CIVIL,4,A,Female,Hostel
STU1771,Student_1771,CSE,3,C,Male,Day Scholar
STU1772,Student_1772,AIML,1,B,Male,Hostel
STU1773,Student_1773,CSE,2,A,Male,Day Scholar
STU1774,Student_1774,EEE,2,C,Female,Day Scholar
STU1775,Student_1775,IT,4,B,Male,Day Scholar
STU1776,Student_1776,ECE,4,B,Female,Day Scholar
STU1777,Student_1777,AIML,4,C,Female,Day Scholar
STU1778,Student_1778,CSE,2,C,Female,Hostel
STU1779,Student_1779,MECH,1,D,Female,Day Scholar
STU1780,Student_1780,AIML,1,A,Male,Day Scholar
STU1781,Student_1781,IT,2,A,Female,Hostel
STU1782,Student_1782,AIML,1,D,Male,Day Scholar
STU1783,Student_1783,IT,2,B,Female,Day Scholar
STU1784,Student_1784,CSE,1,C,Male,Hostel
STU1785,Student_1785,IT,3,C,Male,Hostel
STU1786,Student_1786,AIML,3,C,Female,Hostel
STU1787,Student_1787,MECH,2,B,Female,Day Scholar
STU1788,Student_1788,CIVIL,1,C,Female,Hostel
STU1789,Student_1789,AIML,4,C,Male,Hostel
STU1790,Student_1790,IT,1,D,Female,Hostel
STU1791,Student_1791,CIVIL,3,B,Female,Day Scholar
STU1792,Student_1792,IT,3,A,Male,Hostel
STU1793,Student_1793,MECH,1,D,Female,Day Scholar
STU1794,Student_1794,IT,1,D,Male,Day Scholar
STU1795,Student_1795,CSE,4,A,Female,Hostel
STU1796,Student_1796,ECE,4,D,Male,Day Scholar
STU1797,Student_1797,AIML,1,B,Male,Day Scholar
STU1798,Student_1798,ECE,1,C,Female,Hostel
STU1799,Student_1799,IT,1,B,Male,Day Scholar
STU1800,Student_1800,MECH,1,A,Female,Hostel
STU1801,Student_1801,AIML,2,A,Female,Day Scholar
STU1802,Student_1802,IT,1,D,Male,Day Scholar
STU1803,Student_1803,CIVIL,4,B,Female,Hostel
STU1804,Student_1804,EEE,3,B,Male,Hostel
STU1805,Student_1805,IT,2,A,Male,Day Scholar
STU1806,Student_1806,ECE,1,B,Male,Day Scholar
STU1807,Student_1807,AIML,3,A,Male,Hostel
STU1808,Student_1808,ECE,2,B,Male,Day Scholar
STU1809,Student_1809,AIML,3,B,Male,Day Scholar
STU1810,Student_1810,IT,1,B,Male,Day Scholar
STU1811,Student_1811,CSE,1,A,Male,Day Scholar
STU1812,Student_1812,CIVIL,4,D,Female,Hostel
STU1813,Student_1813,IT,1,B,Female,Hostel
STU1814,Student_1814,ECE,1,A,Male,Hostel
STU1815,Student_1815,EEE,2,A,Female,Hostel
STU1816,Student_1816,EEE,4,B,Female,Hostel
STU1817,Student_1817,MECH,2,B,Female,Hostel
STU1818,Student_1818,AIML,3,D,Female,Day Scholar
STU1819,Student_1819,ECE,1,A,Female,Hostel
STU1820,Student_1820,MECH,3,A,Female,Day Scholar
STU1821,Student_1821,ECE,2,C,Male,Day Scholar
STU1822,Student_1822,AIML,1,A,Female,Day Scholar
STU1823,Student_1823,IT,1,D,Female,Hostel
STU1824,Student_1824,IT,2,C,Female,Day Scholar
STU1825,Student_1825,EEE,2,C,Female,Hostel
STU1826,Student_1826,IT,2,C,Male,Day Scholar
STU1827,Student_1827,IT,2,B,Male,Day Scholar
STU1828,Student_1828,CSE,2,B,Male,Hostel
STU1829,Student_1829,EEE,1,A,Male,Day Scholar
STU1830,Student_1830,MECH,2,C,Female,Day Scholar
STU1831,Student_1831,CIVIL,1,D,Male,Day Scholar
STU1832,Student_1832,CSE,1,B,Male,Day Scholar
STU1833,Student_1833,MECH,2,D,Male,Hostel
STU1834,Student_1834,AIML,2,D,Male,Day Scholar
STU1835,Student_1835,CSE,4,B,Female,Day Scholar
STU1836,Student_1836,MECH,1,B,Male,Hostel
STU1837,Student_1837,AIML,2,B,Female,Day Scholar
STU1838,Student_1838,EEE,2,B,Male,Day Scholar
STU1839,Student_1839,CIVIL,2,C,Female,Day Scholar
STU1840,Student_1840,AIML,4,C,Female,Day Scholar
STU1841,Student_1841,IT,4,C,Male,Hostel
STU1842,Student_1842,ECE,3,C,Male,Day Scholar
STU1843,Student_1843,AIML,1,A,Male,Hostel
STU1844,Student_1844,AIML,3,C,Male,Day Scholar
STU1845,Student_1845,CIVIL,2,B,Female,Day Scholar
STU1846,Student_1846,ECE,4,D,Female,Day Scholar
STU1847,Student_1847,IT,4,C,Male,Hostel
STU1848,Student_1848,MECH,3,A,Male,Day Scholar
STU1849,Student_1849,MECH,4,B,Female,Day Scholar
STU1850,Student_1850,AIML,2,D,Male,Hostel
STU1851,Student_1851,ECE,4,D,Female,Hostel
STU1852,Student_1852,ECE,3,C,Male,Hostel
STU1853,Student_1853,IT,2,D,Female,Hostel
STU1854,Student_1854,CIVIL,3,C,Female,Day Scholar
STU1855,Student_1855,EEE,4,C,Female,Day Scholar
STU1856,Student_1856,MECH,3,B,Female,Day Scholar
STU1857,Student_1857,CIVIL,3,B,Female,Day Scholar
STU1858,Student_1858,CSE,1,A,Male,Hostel
STU1859,Student_1859,MECH,4,B,Female,Day Scholar
STU1860,Student_1860,CIVIL,4,B,Male,Day Scholar
STU1861,Student_1861,MECH,3,C,Female,Day Scholar
STU1862,Student_1862,EEE,1,B,Female,Day Scholar
STU1863,Student_1863,CSE,4,C,Male,Hostel
STU1864,Student_1864,EEE,2,C,Male,Day Scholar
STU1865,Student_1865,IT,3,B,Male,Day Scholar
STU1866,Student_1866,CSE,4,A,Male,Day Scholar
STU1867,Student_1867,AIML,2,A,Female,Hostel
STU1868,Student_1868,CIVIL,4,D,Male,Hostel
STU1869,Student_1869,CSE,2,D,Female,Day Scholar
STU1870,Student_1870,IT,3,B,Male,Day Scholar
STU1871,Student_1871,IT,4,A,Male,Day Scholar
STU1872,Student_1872,EEE,4,C,Female,Hostel
STU1873,Student_1873,MECH,1,D,Female,Day Scholar
STU1874,Student_1874,CSE,3,C,Male,Day Scholar
STU1875,Student_1875,CIVIL,2,D,Female,Day Scholar
STU1876,Student_1876,CSE,4,B,Female,Hostel
STU1877,Student_1877,ECE,4,A,Female,Day Scholar
STU1878,Student_1878,MECH,2,D,Female,Day Scholar
STU1879,Student_1879,CIVIL,3,A,Female,Hostel
STU1880,Student_1880,CIVIL,1,C,Female,Hostel
STU1881,Student_1881,AIML,1,B,Female,Day Scholar
STU1882,Student_1882,EEE,4,A,Female,Hostel
STU1883,Student_1883,AIML,2,B,Male,Day Scholar
STU1884,Student_1884,CIVIL,4,A,Female,Hostel
STU1885,Student_1885,MECH,2,C,Male,Hostel
STU1886,Student_1886,CSE,1,C,Female,Day Scholar
STU1887,Student_1887,CSE,3,B,Female,Day Scholar
STU1888,Student_1888,MECH,2,C,Female,Day Scholar
STU1889,Student_1889,CIVIL,1,D,Female,Hostel
STU1890,Student_1890,IT,4,A,Male,Day Scholar
STU1891,Student_1891,CSE,2,C,Male,Day Scholar
STU1892,Student_1892,IT,3,D,Female,Day Scholar
STU1893,Student_1893,CSE,4,B,Male,Day Scholar
STU1894,Student_1894,CSE,4,D,Female,Day Scholar
STU1895,Student_1895,EEE,1,B,Female,Hostel
STU1896,Student_1896,EEE,2,B,Male,Day Scholar
STU1897,Student_1897,ECE,4,A,Male,Day Scholar
STU1898,Student_1898,AIML,3,A,Female,Hostel
STU1899,Student_1899,MECH,2,D,Female,Day Scholar
STU1900,Student_1900,MECH,3,A,Male,Day Scholar
STU1901,Student_1901,MECH,4,A,Female,Day Scholar
STU1902,Student_1902,ECE,3,A,Male,Day Scholar
STU1903,Student_1903,EEE,1,D,Female,Day Scholar
STU1904,Student_1904,CIVIL,3,C,Female,Hostel
STU1905,Student_1905,IT,2,A,Male,Hostel
STU1906,Student_1906,IT,3,A,Male,Hostel
STU1907,Student_1907,CIVIL,3,D,Male,Day Scholar
STU1908,Student_1908,ECE,1,C,Female,Hostel
STU1909,Student_1909,CIVIL,3,A,Female,Day Scholar
STU1910,Student_1910,MECH,3,B,Female,Day Scholar
STU1911,Student_1911,AIML,4,D,Female,Day Scholar
STU1912,Student_1912,CSE,4,A,Male,Hostel
STU1913,Student_1913,IT,2,A,Female,Hostel
STU1914,Student_1914,EEE,4,B,Female,Hostel
STU1915,Student_1915,EEE,4,B,Female,Day Scholar
STU1916,Student_1916,ECE,4,D,Male,Hostel
STU1917,Student_1917,EEE,4,D,Female,Day Scholar
STU1918,Student_1918,MECH,1,B,Female,Hostel
STU1919,Student_1919,IT,4,D,Male,Hostel
STU1920,Student_1920,CIVIL,1,B,Female,Day Scholar
STU1921,Student_1921,MECH,1,A,Female,Day Scholar
STU1922,Student_1922,ECE,4,B,Male,Hostel
STU1923,Student_1923,MECH,3,B,Female,Hostel
STU1924,Student_1924,CIVIL,1,C,Female,Hostel
STU1925,Student_1925,AIML,3,B,Female,Day Scholar
STU1926,Student_1926,ECE,3,B,Male,Day Scholar
STU1927,Student_1927,AIML,4,C,Female,Hostel
STU1928,Student_1928,CSE,2,D,Female,Hostel
STU1929,Student_1929,AIML,4,C,Male,Day Scholar
STU1930,Student_1930,CSE,2,A,Male,Hostel
STU1931,Student_1931,CSE,2,C,Female,Day Scholar
STU1932,Student_1932,AIML,4,A,Female,Day Scholar
STU1933,Student_1933,ECE,4,D,Female,Day Scholar
STU1934,Student_1934,CIVIL,2,C,Female,Day Scholar
STU1935,Student_1935,MECH,4,C,Male,Day Scholar
STU1936,Student_1936,MECH,2,D,Female,Day Scholar
STU1937,Student_1937,CIVIL,3,A,Male,Hostel
STU1938,Student_1938,IT,4,C,Male,Day Scholar
STU1939,Student_1939,IT,3,A,Female,Day Scholar
STU1940,Student_1940,CSE,1,C,Female,Hostel
STU1941,Student_1941,CSE,3,B,Male,Day Scholar
STU1942,Student_1942,ECE,3,C,Male,Hostel
STU1943,Student_1943,EEE,2,D,Female,Day Scholar
STU1944,Student_1944,AIML,3,D,Male,Hostel
STU1945,Student_1945,CSE,4,A,Female,Hostel
STU1946,Student_1946,MECH,2,C,Female,Day Scholar
STU1947,Student_1947,ECE,1,A,Male,Day Scholar
STU1948,Student_1948,AIML,4,A,Male,Day Scholar
STU1949,Student_1949,ECE,1,B,Female,Day Scholar
STU1950,Student_1950,AIML,3,B,Male,Hostel
STU1951,Student_1951,AIML,4,D,Female,Hostel
STU1952,Student_1952,CIVIL,4,A,Female,Hostel
STU1953,Student_1953,CSE,1,D,Female,Day Scholar
STU1954,Student_1954,ECE,4,C,Male,Hostel
STU1955,Student_1955,ECE,4,A,Female,Day Scholar
STU1956,Student_1956,CIVIL,4,A,Female,Day Scholar
STU1957,Student_1957,MECH,3,C,Female,Hostel
STU1958,Student_1958,MECH,1,C,Female,Day Scholar
STU1959,Student_1959,IT,4,D,Female,Hostel
STU1960,Student_1960,CSE,2,D,Female,Day Scholar
STU1961,Student_1961,CSE,2,C,Female,Hostel
STU1962,Student_1962,EEE,2,D,Female,Day Scholar
STU1963,Student_1963,CIVIL,2,C,Female,Hostel
STU1964,Student_1964,MECH,3,A,Female,Hostel
STU1965,Student_1965,AIML,4,A,Female,Day Scholar
STU1966,Student_1966,ECE,1,B,Male,Day Scholar
STU1967,Student_1967,CSE,4,A,Female,Hostel
STU1968,Student_1968,ECE,3,C,Female,Day Scholar
STU1969,Student_1969,ECE,2,D,Female,Day Scholar
STU1970,Student_1970,EEE,3,B,Male,Day Scholar
STU1971,Student_1971,MECH,4,D,Female,Hostel
STU1972,Student_1972,CSE,1,C,Male,Hostel
STU1973,Student_1973,ECE,3,A,Female,Day Scholar
STU1974,Student_1974,CSE,1,B,Female,Day Scholar
STU1975,Student_1975,AIML,3,C,Male,Hostel
STU1976,Student_1976,EEE,1,B,Female,Day Scholar
STU1977,Student_1977,AIML,1,B,Male,Hostel
STU1978,Student_1978,CSE,2,A,Male,Day Scholar
STU1979,Student_1979,IT,1,C,Female,Day Scholar
STU1980,Student_1980,CSE,2,D,Female,Day Scholar
STU1981,Student_1981,MECH,4,B,Female,Hostel
STU1982,Student_1982,ECE,4,B,Female,Hostel
STU1983,Student_1983,ECE,2,D,Male,Hostel
STU1984,Student_1984,AIML,2,C,Male,Hostel
