attendance_id,student_id,date,subject,status
ATT067799,STU1356,2026-05-16,Networks,Present
ATT067800,STU1356,2026-05-11,Python,Present
ATT067801,STU1357,2026-06-25,Manufacturing,Present
ATT067802,STU1357,2026-02-24,CAD,Absent
ATT067803,STU1357,2026-07-18,Thermodynamics,Present
ATT067804,STU1357,2026-01-18,Thermodynamics,Absent
ATT067805,STU1357,2026-01-26,Thermodynamics,Present
ATT067806,STU1357,2026-08-11,Manufacturing,Present
ATT067807,STU1357,2026-08-14,Mechanics,Present
ATT067808,STU1357,2026-04-14,CAD,Present
ATT067809,STU1357,2026-07-15,Mechanics,Present
ATT067810,STU1357,2026-08-09,Manufacturing,Present
ATT067811,STU1357,2026-05-30,Mechanics,Present
ATT067812,STU1357,2026-04-24,Mechanics,Present
ATT067813,STU1357,2026-06-27,CAD,Present
ATT067814,STU1357,2026-01-03,Manufacturing,Present
ATT067815,STU1357,2026-06-15,Manufacturing,Present
ATT067816,STU1357,2026-01-30,CAD,Present
ATT067817,STU1357,2026-05-04,Thermodynamics,Present
ATT067818,STU1357,2026-08-30,CAD,Present
ATT067819,STU1357,2026-03-15,Thermodynamics,Present
ATT067820,STU1357,2026-01-21,Manufacturing,Absent
ATT067821,STU1357,2026-01-08,Thermodynamics,Absent
ATT067822,STU1357,2026-04-11,Mechanics,Present
ATT067823,STU1357,2026-04-15,CAD,Present
ATT067824,STU1357,2026-06-04,Thermodynamics,Present
ATT067825,STU1357,2026-04-08,Thermodynamics,Present
ATT067826,STU1357,2026-06-24,Manufacturing,Present
ATT067827,STU1357,2026-01-05,Thermodynamics,Present
ATT067828,STU1357,2026-08-22,Mechanics,Present
ATT067829,STU1357,2026-05-11,Mechanics,Present
ATT067830,STU1357,2026-08-04,CAD,Present
ATT067831,STU1357,2026-08-18,Mechanics,Present
ATT067832,STU1357,2026-06-20,Manufacturing,Present
ATT067833,STU1357,2026-04-06,Mechanics,Present
ATT067834,STU1357,2026-05-12,Manufacturing,Present
ATT067835,STU1357,2026-08-21,Thermodynamics,Present
ATT067836,STU1357,2026-06-08,Mechanics,Present
ATT067837,STU1357,2026-05-29,Thermodynamics,Present
ATT067838,STU1357,2026-01-09,Mechanics,Present
ATT067839,STU1357,2026-04-25,Manufacturing,Present
ATT067840,STU1357,2026-01-29,Manufacturing,Present
ATT067841,STU1357,2026-05-19,Manufacturing,Present
ATT067842,STU1357,2026-03-11,Manufacturing,Present
ATT067843,STU1357,2026-06-16,Mechanics,Present
ATT067844,STU1357,2026-02-16,CAD,Present
ATT067845,STU1357,2026-07-07,CAD,Present
ATT067846,STU1357,2026-06-07,Manufacturing,Present
ATT067847,STU1357,2026-03-06,Mechanics,Absent
ATT067848,STU1357,2026-01-02,Mechanics,Present
ATT067849,STU1357,2026-03-08,CAD,Present
ATT067850,STU1357,2026-05-03,Mechanics,Present
ATT067851,STU1358,2026-01-07,CAD,Present
ATT067852,STU1358,2026-05-19,Manufacturing,Present
ATT067853,STU1358,2026-08-15,Mechanics,Present
ATT067854,STU1358,2026-06-02,CAD,Present
ATT067855,STU1358,2026-02-16,Thermodynamics,Present
ATT067856,STU1358,2026-07-17,CAD,Present
ATT067857,STU1358,2026-08-27,CAD,Present
ATT067858,STU1358,2026-05-27,CAD,Present
ATT067859,STU1358,2026-08-02,Thermodynamics,Present
ATT067860,STU1358,2026-05-21,Thermodynamics,Absent
ATT067861,STU1358,2026-01-05,Manufacturing,Present
ATT067862,STU1358,2026-06-30,CAD,Present
ATT067863,STU1358,2026-01-04,CAD,Present
ATT067864,STU1358,2026-07-03,Thermodynamics,Present
ATT067865,STU1358,2026-06-12,Thermodynamics,Present
ATT067866,STU1358,2026-06-09,Mechanics,Absent
ATT067867,STU1358,2026-06-08,Mechanics,Present
ATT067868,STU1358,2026-03-23,Thermodynamics,Present
ATT067869,STU1358,2026-03-12,Thermodynamics,Present
ATT067870,STU1358,2026-06-27,CAD,Present
ATT067871,STU1358,2026-03-31,CAD,Absent
ATT067872,STU1358,2026-05-18,Mechanics,Present
ATT067873,STU1358,2026-02-20,CAD,Present
ATT067874,STU1358,2026-05-02,Mechanics,Present
ATT067875,STU1358,2026-07-27,Manufacturing,Present
ATT067876,STU1358,2026-04-20,Manufacturing,Present
ATT067877,STU1358,2026-06-17,CAD,Present
ATT067878,STU1358,2026-08-13,Thermodynamics,Present
ATT067879,STU1358,2026-07-20,Mechanics,Absent
ATT067880,STU1358,2026-01-23,Manufacturing,Present
ATT067881,STU1358,2026-04-23,Mechanics,Present
ATT067882,STU1358,2026-03-15,CAD,Present
ATT067883,STU1358,2026-02-13,Thermodynamics,Present
ATT067884,STU1358,2026-01-08,Thermodynamics,Absent
ATT067885,STU1358,2026-06-22,Manufacturing,Present
ATT067886,STU1358,2026-07-10,Mechanics,Present
ATT067887,STU1358,2026-02-09,Thermodynamics,Present
ATT067888,STU1358,2026-02-01,CAD,Present
ATT067889,STU1358,2026-05-28,Mechanics,Present
ATT067890,STU1358,2026-07-12,Thermodynamics,Present
ATT067891,STU1358,2026-01-20,CAD,Present
ATT067892,STU1358,2026-04-14,Mechanics,Present
ATT067893,STU1358,2026-04-07,Mechanics,Present
ATT067894,STU1358,2026-08-11,Manufacturing,Present
ATT067895,STU1358,2026-08-24,Thermodynamics,Present
ATT067896,STU1358,2026-01-25,Mechanics,Present
ATT067897,STU1358,2026-04-15,Mechanics,Present
ATT067898,STU1358,2026-08-28,Thermodynamics,Present
ATT067899,STU1358,2026-04-16,Thermodynamics,Present
ATT067900,STU1358,2026-05-11,Mechanics,Present
ATT067901,STU1359,2026-07-26,Mechanics,Present
ATT067902,STU1359,2026-02-23,Thermodynamics,Present
ATT067903,STU1359,2026-01-07,CAD,Present
ATT067904,STU1359,2026-08-25,Thermodynamics,Present
ATT067905,STU1359,2026-04-15,Manufacturing,Absent
ATT067906,STU1359,2026-03-29,Manufacturing,Present
ATT067907,STU1359,2026-01-06,Thermodynamics,Present
ATT067908,STU1359,2026-07-05,Mechanics,Present
ATT067909,STU1359,2026-01-14,Manufacturing,Present
ATT067910,STU1359,2026-02-18,Thermodynamics,Present
ATT067911,STU1359,2026-01-13,CAD,Present
ATT067912,STU1359,2026-07-31,Thermodynamics,Present
ATT067913,STU1359,2026-06-16,Manufacturing,Present
ATT067914,STU1359,2026-03-10,Thermodynamics,Present
ATT067915,STU1359,2026-06-08,Mechanics,Present
ATT067916,STU1359,2026-03-27,CAD,Present
ATT067917,STU1359,2026-02-05,Thermodynamics,Present
ATT067918,STU1359,2026-02-22,Thermodynamics,Absent
ATT067919,STU1359,2026-04-07,Mechanics,Present
ATT067920,STU1359,2026-02-28,Thermodynamics,Present
ATT067921,STU1359,2026-03-22,Mechanics,Present
ATT067922,STU1359,2026-04-24,Thermodynamics,Present
ATT067923,STU1359,2026-05-14,CAD,Present
ATT067924,STU1359,2026-01-15,Thermodynamics,Present
ATT067925,STU1359,2026-06-02,Mechanics,Present
ATT067926,STU1359,2026-06-17,CAD,Absent
ATT067927,STU1359,2026-04-13,Thermodynamics,Present
ATT067928,STU1359,2026-06-23,CAD,Absent
ATT067929,STU1359,2026-08-31,CAD,Present
ATT067930,STU1359,2026-04-09,Manufacturing,Absent
ATT067931,STU1359,2026-04-10,Mechanics,Absent
ATT067932,STU1359,2026-06-11,Manufacturing,Present
ATT067933,STU1359,2026-08-28,Thermodynamics,Absent
ATT067934,STU1359,2026-02-10,Mechanics,Present
ATT067935,STU1359,2026-07-06,Thermodynamics,Present
ATT067936,STU1359,2026-05-28,Mechanics,Present
ATT067937,STU1359,2026-02-19,Mechanics,Present
ATT067938,STU1359,2026-03-09,Thermodynamics,Present
ATT067939,STU1359,2026-08-30,Thermodynamics,Present
ATT067940,STU1359,2026-05-25,Mechanics,Present
ATT067941,STU1359,2026-05-20,Manufacturing,Present
ATT067942,STU1359,2026-01-23,Manufacturing,Present
ATT067943,STU1359,2026-04-30,CAD,Present
ATT067944,STU1359,2026-03-01,CAD,Present
ATT067945,STU1359,2026-07-18,Mechanics,Present
ATT067946,STU1359,2026-05-24,Mechanics,Present
ATT067947,STU1359,2026-01-19,CAD,Present
ATT067948,STU1359,2026-05-09,Thermodynamics,Present
ATT067949,STU1359,2026-03-26,CAD,Present
ATT067950,STU1359,2026-02-02,CAD,Present
ATT067951,STU1360,2026-02-05,Networks,Absent
ATT067952,STU1360,2026-02-25,Web Development,Present
ATT067953,STU1360,2026-03-08,Networks,Present
ATT067954,STU1360,2026-06-07,Python,Present
ATT067955,STU1360,2026-07-27,Networks,Present
ATT067956,STU1360,2026-06-24,DBMS,Present
ATT067957,STU1360,2026-05-15,Networks,Present
ATT067958,STU1360,2026-03-18,Web Development,Present
ATT067959,STU1360,2026-08-17,Networks,Absent
ATT067960,STU1360,2026-01-21,DBMS,Present
ATT067961,STU1360,2026-04-15,DBMS,Present
ATT067962,STU1360,2026-02-21,Python,Present
ATT067963,STU1360,2026-01-14,Networks,Absent
ATT067964,STU1360,2026-01-31,DBMS,Present
ATT067965,STU1360,2026-05-04,Web Development,Present
ATT067966,STU1360,2026-04-02,DBMS,Present
ATT067967,STU1360,2026-02-15,Web Development,Present
ATT067968,STU1360,2026-02-27,DBMS,Present
ATT067969,STU1360,2026-07-17,Web Development,Present
ATT067970,STU1360,2026-08-21,Python,Present
ATT067971,STU1360,2026-07-09,Web Development,Absent
ATT067972,STU1360,2026-07-22,DBMS,Present
ATT067973,STU1360,2026-07-01,DBMS,Present
ATT067974,STU1360,2026-01-08,Networks,Present
ATT067975,STU1360,2026-03-29,Web Development,Present
ATT067976,STU1360,2026-08-07,Python,Absent
ATT067977,STU1360,2026-03-15,Web Development,Present
ATT067978,STU1360,2026-01-09,DBMS,Absent
ATT067979,STU1360,2026-04-14,DBMS,Present
ATT067980,STU1360,2026-06-16,Python,Present
ATT067981,STU1360,2026-01-23,Web Development,Absent
ATT067982,STU1360,2026-04-10,DBMS,Present
ATT067983,STU1360,2026-03-26,Web Development,Present
ATT067984,STU1360,2026-04-09,Python,Present
ATT067985,STU1360,2026-06-21,Python,Present
ATT067986,STU1360,2026-07-30,Web Development,Present
ATT067987,STU1360,2026-03-02,Web Development,Present
ATT067988,STU1360,2026-05-29,Python,Absent
ATT067989,STU1360,2026-07-07,Networks,Present
ATT067990,STU1360,2026-05-17,DBMS,Absent
ATT067991,STU1360,2026-06-08,DBMS,Present
ATT067992,STU1360,2026-04-16,Web Development,Present
ATT067993,STU1360,2026-05-03,Web Development,Present
ATT067994,STU1360,2026-06-05,Networks,Present
ATT067995,STU1360,2026-07-05,Python,Present
ATT067996,STU1360,2026-01-15,Networks,Absent
ATT067997,STU1360,2026-05-26,Networks,Present
ATT067998,STU1360,2026-02-12,Web Development,Present
ATT067999,STU1360,2026-05-24,Networks,Present
ATT068000,STU1360,2026-02-26,Web Development,Present
ATT068001,STU1361,2026-02-05,Circuits,Present
ATT068002,STU1361,2026-07-14,Machines,Present
ATT068003,STU1361,2026-04-12,Control Systems,Present
ATT068004,STU1361,2026-03-08,Control Systems,Present
ATT068005,STU1361,2026-06-24,Control Systems,Present
ATT068006,STU1361,2026-02-10,Control Systems,Present
ATT068007,STU1361,2026-03-15,Control Systems,Present
ATT068008,STU1361,2026-08-10,Circuits,Absent
ATT068009,STU1361,2026-06-29,Machines,Present
ATT068010,STU1361,2026-05-05,Control Systems,Present
ATT068011,STU1361,2026-06-18,Power Systems,Present
ATT068012,STU1361,2026-07-19,Machines,Present
ATT068013,STU1361,2026-01-12,Power Systems,Present
ATT068014,STU1361,2026-08-17,Machines,Present
ATT068015,STU1361,2026-08-05,Machines,Present
ATT068016,STU1361,2026-02-21,Power Systems,Present
ATT068017,STU1361,2026-08-02,Power Systems,Present
ATT068018,STU1361,2026-08-11,Circuits,Present
ATT068019,STU1361,2026-03-25,Machines,Present
ATT068020,STU1361,2026-01-25,Control Systems,Present
ATT068021,STU1361,2026-08-18,Control Systems,Present
ATT068022,STU1361,2026-07-20,Power Systems,Present
ATT068023,STU1361,2026-02-27,Circuits,Present
ATT068024,STU1361,2026-07-08,Power Systems,Absent
ATT068025,STU1361,2026-01-09,Power Systems,Present
ATT068026,STU1361,2026-06-11,Machines,Present
ATT068027,STU1361,2026-05-06,Power Systems,Present
ATT068028,STU1361,2026-03-20,Circuits,Absent
ATT068029,STU1361,2026-03-27,Circuits,Present
ATT068030,STU1361,2026-05-18,Machines,Absent
ATT068031,STU1361,2026-06-07,Machines,Present
ATT068032,STU1361,2026-03-07,Machines,Present
ATT068033,STU1361,2026-02-23,Circuits,Present
ATT068034,STU1361,2026-01-16,Machines,Absent
ATT068035,STU1361,2026-01-06,Machines,Present
ATT068036,STU1361,2026-01-15,Machines,Present
ATT068037,STU1361,2026-06-09,Circuits,Absent
ATT068038,STU1361,2026-01-27,Power Systems,Absent
ATT068039,STU1361,2026-05-15,Control Systems,Present
ATT068040,STU1361,2026-03-05,Circuits,Present
ATT068041,STU1361,2026-01-08,Power Systems,Absent
ATT068042,STU1361,2026-06-03,Machines,Present
ATT068043,STU1361,2026-04-19,Circuits,Present
ATT068044,STU1361,2026-04-07,Control Systems,Present
ATT068045,STU1361,2026-02-24,Circuits,Present
ATT068046,STU1361,2026-08-30,Power Systems,Present
ATT068047,STU1361,2026-08-23,Circuits,Present
ATT068048,STU1361,2026-08-31,Control Systems,Absent
ATT068049,STU1361,2026-01-31,Machines,Absent
ATT068050,STU1361,2026-02-28,Control Systems,Absent
ATT068051,STU1362,2026-06-20,Power Systems,Absent
ATT068052,STU1362,2026-03-13,Control Systems,Present
ATT068053,STU1362,2026-06-12,Circuits,Present
ATT068054,STU1362,2026-05-27,Power Systems,Present
ATT068055,STU1362,2026-04-07,Power Systems,Present
ATT068056,STU1362,2026-06-01,Power Systems,Present
ATT068057,STU1362,2026-02-21,Power Systems,Present
ATT068058,STU1362,2026-03-03,Power Systems,Present
ATT068059,STU1362,2026-01-06,Power Systems,Present
ATT068060,STU1362,2026-02-12,Control Systems,Present
ATT068061,STU1362,2026-01-18,Circuits,Present
ATT068062,STU1362,2026-05-09,Machines,Absent
ATT068063,STU1362,2026-02-17,Circuits,Present
ATT068064,STU1362,2026-06-30,Control Systems,Absent
ATT068065,STU1362,2026-06-13,Circuits,Present
ATT068066,STU1362,2026-05-15,Circuits,Present
ATT068067,STU1362,2026-03-29,Power Systems,Present
ATT068068,STU1362,2026-06-06,Power Systems,Present
ATT068069,STU1362,2026-01-25,Power Systems,Absent
ATT068070,STU1362,2026-05-12,Circuits,Present
ATT068071,STU1362,2026-04-22,Power Systems,Present
ATT068072,STU1362,2026-08-19,Machines,Present
ATT068073,STU1362,2026-04-02,Machines,Present
ATT068074,STU1362,2026-06-15,Circuits,Present
ATT068075,STU1362,2026-03-09,Power Systems,Present
ATT068076,STU1362,2026-08-21,Control Systems,Absent
ATT068077,STU1362,2026-03-27,Circuits,Present
ATT068078,STU1362,2026-08-22,Circuits,Present
ATT068079,STU1362,2026-02-19,Machines,Present
ATT068080,STU1362,2026-01-31,Machines,Absent
ATT068081,STU1362,2026-05-16,Control Systems,Absent
ATT068082,STU1362,2026-03-12,Power Systems,Present
ATT068083,STU1362,2026-01-27,Control Systems,Absent
ATT068084,STU1362,2026-02-26,Power Systems,Absent
ATT068085,STU1362,2026-05-20,Power Systems,Present
ATT068086,STU1362,2026-06-29,Circuits,Present
ATT068087,STU1362,2026-08-08,Machines,Present
ATT068088,STU1362,2026-05-18,Control Systems,Present
ATT068089,STU1362,2026-07-12,Control Systems,Present
ATT068090,STU1362,2026-08-07,Machines,Absent
ATT068091,STU1362,2026-03-21,Control Systems,Absent
ATT068092,STU1362,2026-08-23,Circuits,Present
ATT068093,STU1362,2026-08-03,Circuits,Absent
ATT068094,STU1362,2026-03-22,Power Systems,Present
ATT068095,STU1362,2026-04-23,Machines,Present
ATT068096,STU1362,2026-03-11,Machines,Absent
ATT068097,STU1362,2026-01-30,Power Systems,Present
ATT068098,STU1362,2026-03-07,Control Systems,Absent
ATT068099,STU1362,2026-08-27,Power Systems,Absent
ATT068100,STU1362,2026-04-15,Control Systems,Present
ATT068101,STU1363,2026-01-17,Mechanics,Present
ATT068102,STU1363,2026-01-19,Manufacturing,Present
ATT068103,STU1363,2026-07-24,Mechanics,Present
ATT068104,STU1363,2026-07-27,Manufacturing,Present
ATT068105,STU1363,2026-05-12,Mechanics,Present
ATT068106,STU1363,2026-03-31,Manufacturing,Present
ATT068107,STU1363,2026-02-05,Manufacturing,Present
ATT068108,STU1363,2026-03-13,Thermodynamics,Present
ATT068109,STU1363,2026-04-23,Manufacturing,Present
ATT068110,STU1363,2026-06-30,Thermodynamics,Present
ATT068111,STU1363,2026-05-24,CAD,Present
ATT068112,STU1363,2026-04-01,Mechanics,Absent
ATT068113,STU1363,2026-04-22,CAD,Present
ATT068114,STU1363,2026-05-10,Mechanics,Absent
ATT068115,STU1363,2026-04-07,Manufacturing,Present
ATT068116,STU1363,2026-04-20,CAD,Present
ATT068117,STU1363,2026-06-11,Mechanics,Present
ATT068118,STU1363,2026-05-27,CAD,Present
ATT068119,STU1363,2026-06-20,Mechanics,Present
ATT068120,STU1363,2026-05-15,Mechanics,Present
ATT068121,STU1363,2026-02-20,Thermodynamics,Present
ATT068122,STU1363,2026-03-02,CAD,Present
ATT068123,STU1363,2026-02-10,Mechanics,Present
ATT068124,STU1363,2026-08-16,Thermodynamics,Present
ATT068125,STU1363,2026-05-01,Thermodynamics,Present
ATT068126,STU1363,2026-03-14,Manufacturing,Present
ATT068127,STU1363,2026-02-28,Thermodynamics,Present
ATT068128,STU1363,2026-08-08,Thermodynamics,Present
ATT068129,STU1363,2026-08-30,Thermodynamics,Present
ATT068130,STU1363,2026-01-16,Mechanics,Present
ATT068131,STU1363,2026-01-23,Thermodynamics,Present
ATT068132,STU1363,2026-08-12,CAD,Absent
ATT068133,STU1363,2026-02-17,Mechanics,Present
ATT068134,STU1363,2026-02-02,Mechanics,Absent
ATT068135,STU1363,2026-07-23,Mechanics,Present
ATT068136,STU1363,2026-07-14,Thermodynamics,Absent
ATT068137,STU1363,2026-07-13,Mechanics,Present
ATT068138,STU1363,2026-05-21,Mechanics,Present
ATT068139,STU1363,2026-06-13,Thermodynamics,Present
ATT068140,STU1363,2026-08-31,Manufacturing,Present
ATT068141,STU1363,2026-06-25,Manufacturing,Present
ATT068142,STU1363,2026-01-10,CAD,Present
ATT068143,STU1363,2026-02-14,CAD,Present
ATT068144,STU1363,2026-02-15,Mechanics,Absent
ATT068145,STU1363,2026-01-25,Thermodynamics,Present
ATT068146,STU1363,2026-01-28,CAD,Absent
ATT068147,STU1363,2026-04-15,Thermodynamics,Present
ATT068148,STU1363,2026-07-18,CAD,Present
ATT068149,STU1363,2026-07-08,CAD,Present
ATT068150,STU1363,2026-01-04,Mechanics,Present
ATT068151,STU1364,2026-01-08,Python,Absent
ATT068152,STU1364,2026-04-10,Machine Learning,Present
ATT068153,STU1364,2026-01-06,Statistics,Present
ATT068154,STU1364,2026-07-23,Statistics,Absent
ATT068155,STU1364,2026-08-06,DBMS,Present
ATT068156,STU1364,2026-04-08,Statistics,Present
ATT068157,STU1364,2026-02-06,Statistics,Present
ATT068158,STU1364,2026-04-21,Statistics,Absent
ATT068159,STU1364,2026-03-24,DBMS,Present
ATT068160,STU1364,2026-01-01,Machine Learning,Present
ATT068161,STU1364,2026-07-21,Python,Present
ATT068162,STU1364,2026-04-17,Python,Absent
ATT068163,STU1364,2026-07-29,DBMS,Present
ATT068164,STU1364,2026-08-08,Machine Learning,Present
ATT068165,STU1364,2026-02-13,Python,Present
ATT068166,STU1364,2026-03-17,Statistics,Present
ATT068167,STU1364,2026-05-31,Python,Present
ATT068168,STU1364,2026-05-08,DBMS,Absent
ATT068169,STU1364,2026-08-30,Statistics,Present
ATT068170,STU1364,2026-05-24,Python,Present
ATT068171,STU1364,2026-01-03,Statistics,Present
ATT068172,STU1364,2026-07-17,Machine Learning,Present
ATT068173,STU1364,2026-06-20,Machine Learning,Present
ATT068174,STU1364,2026-08-11,Python,Present
ATT068175,STU1364,2026-08-02,DBMS,Present
ATT068176,STU1364,2026-03-09,DBMS,Present
ATT068177,STU1364,2026-04-14,Statistics,Present
ATT068178,STU1364,2026-03-29,Machine Learning,Present
ATT068179,STU1364,2026-08-09,Statistics,Absent
ATT068180,STU1364,2026-03-03,Statistics,Absent
ATT068181,STU1364,2026-08-21,Statistics,Absent
ATT068182,STU1364,2026-04-29,Python,Present
ATT068183,STU1364,2026-03-19,Statistics,Present
ATT068184,STU1364,2026-04-02,Statistics,Present
ATT068185,STU1364,2026-05-10,Python,Present
ATT068186,STU1364,2026-05-03,Python,Present
ATT068187,STU1364,2026-07-19,Machine Learning,Absent
ATT068188,STU1364,2026-07-25,DBMS,Present
ATT068189,STU1364,2026-06-19,Python,Present
ATT068190,STU1364,2026-06-28,DBMS,Present
ATT068191,STU1364,2026-03-22,Python,Present
ATT068192,STU1364,2026-02-03,DBMS,Present
ATT068193,STU1364,2026-01-22,Statistics,Present
ATT068194,STU1364,2026-05-23,Machine Learning,Present
ATT068195,STU1364,2026-01-29,Statistics,Present
ATT068196,STU1364,2026-04-23,DBMS,Present
ATT068197,STU1364,2026-06-30,Python,Present
ATT068198,STU1364,2026-07-27,Statistics,Absent
ATT068199,STU1364,2026-03-10,Statistics,Present
ATT068200,STU1364,2026-06-03,Statistics,Present
ATT068201,STU1365,2026-07-27,Signals,Present
ATT068202,STU1365,2026-08-15,Digital Electronics,Present
ATT068203,STU1365,2026-01-24,Digital Electronics,Absent
ATT068204,STU1365,2026-06-07,Signals,Present
ATT068205,STU1365,2026-03-17,Microprocessors,Present
ATT068206,STU1365,2026-02-18,Microprocessors,Present
ATT068207,STU1365,2026-07-28,Microprocessors,Present
ATT068208,STU1365,2026-01-17,Microprocessors,Present
ATT068209,STU1365,2026-04-18,Networks,Present
ATT068210,STU1365,2026-06-22,Microprocessors,Present
ATT068211,STU1365,2026-02-15,Digital Electronics,Present
ATT068212,STU1365,2026-06-08,Networks,Absent
ATT068213,STU1365,2026-01-09,Networks,Present
ATT068214,STU1365,2026-05-25,Networks,Present
ATT068215,STU1365,2026-04-13,Microprocessors,Present
ATT068216,STU1365,2026-06-09,Networks,Present
ATT068217,STU1365,2026-06-16,Microprocessors,Absent
ATT068218,STU1365,2026-01-31,Digital Electronics,Present
ATT068219,STU1365,2026-04-12,Digital Electronics,Present
ATT068220,STU1365,2026-07-25,Microprocessors,Present
ATT068221,STU1365,2026-05-02,Signals,Present
ATT068222,STU1365,2026-02-17,Digital Electronics,Present
ATT068223,STU1365,2026-04-20,Networks,Present
ATT068224,STU1365,2026-08-23,Networks,Present
ATT068225,STU1365,2026-04-05,Signals,Absent
ATT068226,STU1365,2026-07-02,Signals,Absent
ATT068227,STU1365,2026-03-30,Networks,Absent
ATT068228,STU1365,2026-07-20,Digital Electronics,Absent
ATT068229,STU1365,2026-06-19,Signals,Present
ATT068230,STU1365,2026-05-31,Digital Electronics,Present
ATT068231,STU1365,2026-06-10,Digital Electronics,Present
ATT068232,STU1365,2026-05-22,Signals,Present
ATT068233,STU1365,2026-06-17,Signals,Present
ATT068234,STU1365,2026-05-03,Microprocessors,Present
ATT068235,STU1365,2026-02-20,Microprocessors,Present
ATT068236,STU1365,2026-08-12,Microprocessors,Present
ATT068237,STU1365,2026-07-13,Signals,Present
ATT068238,STU1365,2026-03-20,Signals,Present
ATT068239,STU1365,2026-08-10,Microprocessors,Present
ATT068240,STU1365,2026-04-09,Digital Electronics,Present
ATT068241,STU1365,2026-07-12,Microprocessors,Present
ATT068242,STU1365,2026-07-10,Signals,Present
ATT068243,STU1365,2026-02-02,Digital Electronics,Present
ATT068244,STU1365,2026-05-05,Digital Electronics,Present
ATT068245,STU1365,2026-03-27,Signals,Absent
ATT068246,STU1365,2026-06-13,Networks,Present
ATT068247,STU1365,2026-01-06,Signals,Present
ATT068248,STU1365,2026-04-26,Networks,Present
ATT068249,STU1365,2026-04-25,Digital Electronics,Present
ATT068250,STU1365,2026-04-21,Digital Electronics,Absent
ATT068251,STU1366,2026-08-25,Networks,Present
ATT068252,STU1366,2026-02-11,Networks,Present
ATT068253,STU1366,2026-05-27,Web Development,Present
ATT068254,STU1366,2026-04-16,Web Development,Absent
ATT068255,STU1366,2026-04-29,DBMS,Present
ATT068256,STU1366,2026-01-24,DBMS,Present
ATT068257,STU1366,2026-07-01,Web Development,Present
ATT068258,STU1366,2026-04-20,Networks,Present
ATT068259,STU1366,2026-01-20,Networks,Present
ATT068260,STU1366,2026-05-30,Python,Present
ATT068261,STU1366,2026-04-17,DBMS,Absent
ATT068262,STU1366,2026-03-06,Python,Present
ATT068263,STU1366,2026-08-07,Web Development,Present
ATT068264,STU1366,2026-04-19,Python,Present
ATT068265,STU1366,2026-05-08,Python,Absent
ATT068266,STU1366,2026-08-27,Python,Absent
ATT068267,STU1366,2026-07-14,DBMS,Present
ATT068268,STU1366,2026-05-17,Networks,Present
ATT068269,STU1366,2026-08-05,DBMS,Present
ATT068270,STU1366,2026-01-15,DBMS,Present
ATT068271,STU1366,2026-05-16,Networks,Present
ATT068272,STU1366,2026-05-22,Networks,Present
ATT068273,STU1366,2026-01-04,Networks,Present
ATT068274,STU1366,2026-01-22,Python,Present
ATT068275,STU1366,2026-06-06,Web Development,Present
ATT068276,STU1366,2026-08-12,Web Development,Present
ATT068277,STU1366,2026-06-01,DBMS,Present
ATT068278,STU1366,2026-07-15,Web Development,Absent
ATT068279,STU1366,2026-07-08,Web Development,Absent
ATT068280,STU1366,2026-03-30,Python,Present
ATT068281,STU1366,2026-07-24,Web Development,Present
ATT068282,STU1366,2026-04-15,Web Development,Present
ATT068283,STU1366,2026-05-12,DBMS,Present
ATT068284,STU1366,2026-07-22,Networks,Absent
ATT068285,STU1366,2026-05-13,Python,Present
ATT068286,STU1366,2026-05-06,DBMS,Absent
ATT068287,STU1366,2026-03-25,DBMS,Present
ATT068288,STU1366,2026-02-16,Python,Present
ATT068289,STU1366,2026-01-07,Web Development,Present
ATT068290,STU1366,2026-03-01,DBMS,Present
ATT068291,STU1366,2026-01-14,Python,Present
ATT068292,STU1366,2026-08-13,DBMS,Present
ATT068293,STU1366,2026-03-29,DBMS,Present
ATT068294,STU1366,2026-04-01,Python,Present
ATT068295,STU1366,2026-01-03,Python,Present
ATT068296,STU1366,2026-04-12,DBMS,Present
ATT068297,STU1366,2026-06-30,DBMS,Present
ATT068298,STU1366,2026-02-07,Networks,Present
ATT068299,STU1366,2026-07-12,Networks,Present
ATT068300,STU1366,2026-06-05,Python,Present
ATT068301,STU1367,2026-06-25,Digital Electronics,Present
ATT068302,STU1367,2026-01-08,Digital Electronics,Absent
ATT068303,STU1367,2026-01-07,Microprocessors,Absent
ATT068304,STU1367,2026-07-27,Microprocessors,Absent
ATT068305,STU1367,2026-08-12,Signals,Present
ATT068306,STU1367,2026-05-15,Signals,Present
ATT068307,STU1367,2026-03-13,Signals,Present
ATT068308,STU1367,2026-05-13,Signals,Present
ATT068309,STU1367,2026-06-26,Networks,Present
ATT068310,STU1367,2026-02-01,Signals,Present
ATT068311,STU1367,2026-03-15,Microprocessors,Present
ATT068312,STU1367,2026-01-03,Digital Electronics,Absent
ATT068313,STU1367,2026-05-05,Digital Electronics,Present
ATT068314,STU1367,2026-02-09,Digital Electronics,Present
ATT068315,STU1367,2026-05-11,Microprocessors,Absent
ATT068316,STU1367,2026-08-26,Signals,Present
ATT068317,STU1367,2026-08-09,Signals,Present
ATT068318,STU1367,2026-04-25,Networks,Present
ATT068319,STU1367,2026-05-10,Signals,Present
ATT068320,STU1367,2026-08-24,Digital Electronics,Absent
ATT068321,STU1367,2026-03-10,Networks,Present
ATT068322,STU1367,2026-03-04,Networks,Absent
